run_name,scenario,K,snr_db,ber_bcjr,ber_neural_bcjr,ber_neural_viterbi,ber_viterbi,decode_time_s_bcjr,decode_time_s_neural_bcjr,decode_time_s_neural_viterbi,decode_time_s_viterbi,fer_bcjr,fer_neural_bcjr,fer_neural_viterbi,fer_viterbi,delta_ber_nv_minus_v,delta_ber_nb_minus_b,delta_fer_nv_minus_v,delta_fer_nb_minus_b
research_p03_impulsive_mismatch_k256,impulsive_mismatch,256,-8.0,0.4963828125,0.4961953125,0.495171875,0.4957890625,0.4607779412007657,0.5171285584006692,0.1628577675989363,0.1182764183994149,1.0,1.0,1.0,1.0,-0.0006171875000000049,-0.0001875000000000071,0.0,0.0
research_p05_rayleigh_k512,rayleigh,512,-8.0,0.4973958333333333,0.4972298177083333,0.497958984375,0.4984375,0.7237733413320772,0.794302087999337,0.2605640828327159,0.1900521226667721,1.0,1.0,1.0,1.0,-0.00047851562499995337,-0.00016601562500001554,0.0,0.0
research_p06_impulsive_mismatch_k256_neuralfocus,impulsive_mismatch,256,4.0,0.1041748046875,0.104033203125,0.1215234375,0.1046435546875,0.3952197924997017,0.458013357499949,0.1486272676250519,0.1019008232510532,0.955,0.9625,0.96875,0.955,0.016879882812499997,-0.00014160156249999611,0.01375000000000004,0.007500000000000062
research_p06_rayleigh_mismatch_k256_neuralfocus,rayleigh_mismatch,256,4.0,0.0072314453125,0.0070947265625,0.009169921875,0.007294921875,0.3622721658763476,0.4302145096249296,0.1434664241245627,0.0943945395008631,0.2825,0.28125,0.32875,0.28,0.0018750000000000008,-0.00013671875000000056,0.04874999999999996,-0.0012499999999999734
research_p02_noise_mismatch_k128,noise_mismatch,128,4.0,0.0004947916666666,0.0003645833333333,0.0005729166666666,0.0005729166666666,0.1952129510010126,0.253012391666028,0.0701316429987006,0.0497799316663683,0.03,0.03,0.03,0.03,0.0,-0.00013020833333330002,0.0,0.0
research_p01_awgn_k512,awgn,512,-6.0,0.4935221354166667,0.4934049479166666,0.4941796875,0.4934440104166667,0.7310887066678454,0.7991829869989305,0.2618137869993612,0.192124750665777,1.0,1.0,1.0,1.0,0.0007356770833333304,-0.00011718750000005995,0.0,0.0
research_p05_burst_k512,burst,512,4.0,0.0270279947916666,0.0269205729166666,0.0279654947916666,0.0278743489583333,0.723695832665641,0.7942449998331722,0.2610797556668209,0.1903029883322111,0.995,0.995,0.9916666666666668,0.9916666666666668,9.114583333330248e-05,-0.00010742187499999944,0.0,0.0
research_p01_awgn_k256,awgn,256,2.0,0.006484375,0.0063932291666666,0.0094140625,0.0066796875,0.3513930000019415,0.3817481273317632,0.112544647999457,0.091847645001059,0.2733333333333333,0.27,0.3233333333333333,0.27,0.0027343750000000007,-9.114583333339962e-05,0.05333333333333329,-0.0033333333333332993
research_p04_rayleigh_k256_dense,rayleigh,256,6.0,0.00037109375,0.0002978515625,0.0002392578125,0.00037109375,0.3853053994978108,0.4445386141258495,0.1417284163751173,0.0997369978755159,0.04,0.04,0.03375,0.04,-0.0001318359375,-7.324218750000001e-05,-0.006249999999999999,0.0
research_p06_noise_mismatch_k256_neuralfocus,noise_mismatch,256,-8.0,0.497216796875,0.4971435546875,0.496357421875,0.4968701171875,0.3976766210002097,0.4616458607506501,0.1499912942500668,0.1022602589993039,1.0,1.0,1.0,1.0,-0.0005126953125000333,-7.32421874999889e-05,0.0,0.0
